#CODE;;ENGLISH;ENGLISH
b_calitri;;Calitri;
b_venosa;;Venosa;
b_montemilone;;Mundemelóne;
b_ripacandida;;Castiddr;
b_policoro;;Pulëcòrë;
b_molietta;;Melfétte;
b_lucera;;Lucer;
b_melfi;;Melfi;
b_bovino;;Bovino;
b_lavello;;Lavello;
b_lucano;;Lucano;
b_lagopesole;;Lu Cuastiedd;
b_troia;;Troia;
b_castelluccio;;Castellucce de le Sauri;
b_andria;;Andrie;
b_trani;;Tran;
b_barletta;;Barlétte;
b_foggia;;Fogge;
b_siponto;;Siponto;
b_vieste;;Vist;
b_bari;;Bare;
b_giovinazzo;;Giovinazzo;
b_ruvo;;Riuve;
b_minervinodilecce;;Minervino de Lecce;
b_bitonto;;Vetònde;
b_castellaneta;;Castelàneet;
b_tursi;;Tùrs;
b_montepeloso;;Mandpelouse;
########################################;;;
#Loritello;;;
########################################;;;
b_termoli;;Tèrml;
b_larinoloritello;;Larine;
b_vastoloritello;;Uašt;
b_sansalvoloritello;;Sand Salv;
b_campomarino;;Këmarini;
b_guglionesi;;Ujuniše;
b_crecchio;;Crecchio;
b_ortona;;Ortona;
b_lanciano;;Langiane;
b_cepagatti;;Cipahatte;
b_pretoro;;Pretèure;
b_atessa;;L'Atèss;
b_chieti;;Teate;
b_pescara;;Pescàre;
b_atri;;Atri;
########################################;;;
#Salerno;;;
########################################;;;
b_salerno;;Saliérno;
b_caggiano;;Caggiano;
b_castellogerione;;Castièll 'e Gerione;
b_castellodealegisio;;Castièll 'e Alegisio;
b_castelterracena;;Castièll 'e Terracena;
b_castellodiarechi;;Castièll 'e Arechi;
b_campagna;;Campagn;
b_mercatosanseverino;;Marcato 'e Sanzurino;
b_positano;;Pusitano;
b_marsico;;Marsico;
b_policastro;;Policastro;
b_castellodicastrocucco;;Castello di Castrocucco;
b_maratea;;Marathia;
b_viggianello;;Bingianieddu;
b_eboli;;Jevule;
b_tito;;Lu Titu;
b_sorrento;;Surriento;
b_acenzera;;Acerenza;
b_acerno;;Acierno;
b_agropoli;;Aruòpule;
b_amalfi;;Amalfi;
b_sarno;;Sarno;
b_nocera;;Nucera Nferiore;
########################################;;;
#Napoli;;;
########################################;;;
b_casoria;;Casòria;
b_sangregorioarmeno;;Chiesa 'e San Gregorio;
b_afragola;;Afraora;
b_casavittore;;Casavatore;
b_casandrino;;Casandrino;
b_nola;;Nola;
b_castelnuovo;;Maschio Angiuino;
b_santelmo;;Castièll 'e Sant'Elmo;
b_certosadisanmartino;;Certosa 'e San Martino;
b_casteldellovo;;Castièll dell'Ov;
b_castelcapuano;;Castièll Capuano;
b_torredelgreco;;Torre 'o Grieco;
b_bacoliaversa;;Vàcule;
b_baiaaversa;;Santu Nicole;
b_volturnum;;Casal 'e Prencepe;
b_maranoaversa;;Fauciano;
b_giuglianoincampania;;Fràtt;
b_napoli;;Napule;
b_castellamare;;Castiellammare 'e Stabia;
b_aversa;;Averza;
b_cumae;;Cuma;
b_pozzuoli;;Pezzulo;
b_ischia;;Ischia;
b_capri;;Capri;
########################################;;;
#Capua;;;
########################################;;;
b_marcianise;;Marcianise;
b_mondragone;;Mundragone;
b_sessaaurunca;;Sessa Aurunca;
b_castelcampagnano;;Castel Campagnano;
b_gioiasannitica;;Gioia Sannitica;
b_alvignano;;Alvignano;
b_alife;;Alife;
b_cusanomutri;;Cusano Mutri;
b_faicchio;;Faicchio;
b_puglianello;;Pullianellu;
b_fondi;;Fondi;
b_itri;;Itri;
b_sperlonga;;Sperlonga;
b_castelloneformia;;Castelone de Formia;
b_moladigaeta;;Mola de Gaeta;
b_montesanbiagio;;Monte san Biagio;
b_capua;;Capua;
b_teano;;Teano;
b_caserta;;Caserta;
b_acerra;;Acerra;
b_gaeta;;Gaeta;
########################################;;;
#Monte Cassino;;;
########################################;;;
b_pontecorvo;;Pontecorvo;
b_aquino;;Aquino;
b_montecassino;;Abbazia di Montecassino;
########################################;;;
#Benevento;;;
########################################;;;
b_benevento;;Ben-viént;
b_trivento;;Trivento;
b_eremodeisanticosmaedamiano;;Eremo dei Santi Cosma e Damiano;
b_isernia;;Sèrnia;
b_castelsanvincenzo;;Castel San Vincenzo;
b_boiano;;Bojano;
b_venafro;;Venafro;
b_pietrabbondante;;Pietrabbondante;
b_campobasso;;Campuasce;
b_castelmonforte;;Castello Monforte;
b_sangromolise;;Castel di Sangro;
b_bounalbergo;;Buonalbergo;
b_ariano;;A'rjæno;
b_montesarchio;;Muntesarchio;
b_apice;;Apice;
b_airola;;Airola;
b_petrapulsino;;Petrapulsino;
b_avellino;;Avellino;
b_montemarano;;Montemarano;
b_frigento;;Frigento;
b_trevico;;Trevico;
b_conza;;Conza;
b_santangeloascala;;Sant'Angelo a Scala;
########################################;;;
#Latium;;;
########################################;;;
b_castellocaetini;;Castelo Caetani;
b_sermoneta;;Sermoneta;
b_nettuno;;Nettuno;
b_frosinone;;Frosinone;
b_anagni;;Anagni;
b_castelgandolfolatium;;Castel Gandolfo;
b_ceccano;;Ceccano;
b_velletri;;Velletri;
b_arce;;Arce;
b_montesangiovannicampano;;Monte San Giovanni Campano;
b_roccaguglielma;;Roccaguglielma;
b_roccadicampolato;;Tore de Campolato;
b_castellodellaroverediisoletta;;Castelo Della Rovere de Isoletta;
b_fianoromano;;Fiano Romano;
b_castelloducaleorsini;;Castelo ducale Orsini;
b_nerola;;Nerola;
b_arsoli;;Àrsoli;
b_castellomassimo;;Castelo Massimo;
b_palombarasabina;;Palombara Sabina;
b_castellodicastiglione;;Castelo de Castiglione;
b_castellosavellitorlonia;;Castelo Savelli Torlonia;
b_marcellina;;Marcellina;
b_sanpolodeicavalieri;;San Polo dei Cavalieri;
b_mentana;;Mentana;
b_bracciano;;Bracciano;
b_anguillarasabazia;;Anguillara Sabazia;
b_trevignanoromano;;Trevignano Romano;
b_castellacciodeimonteroni;;Castelaccio de li Monteroni;
b_palo;;Palo;
b_castrummarcellini;;Castrum Marcellini;
b_castelsantangelo;;Castel Sant'Angelo;
b_castellodiLunghezza;;Castelo de Lunghezza;
b_roccapia;;Rocca Pia;
b_sorianonelcimino;;Soriano nel Cimino;
b_roccaviterbo;;Rocca;
b_morlupo;;Morlopu;
b_rignano;;Rignano Flaminio;
b_castellodirota;;Castelo de Rota;
b_tolfa;;Tolfa;
b_civitacastellana;;Civita Castellana;
b_nepi;;Nepi;
b_leprignano;;Leprignano;
b_giove;;Rocca di Giove;
b_roccadinarni;;Rocca di Narni;
b_bagnoregio;;Bagnoregio;
b_roma;;Roma;
b_tivoli;;Tivoli;
b_ostia;;Ostia;
b_sutri;;Sutri;
b_tusculum;;Tusculum;
b_terracina;;Terracina;
b_viterbo;;Viterbo;
b_orvieto;;Orvieto;
b_alviano;;Alviano;
b_montecastrilli;;Montecastrilli;
b_otricoli;;Otricoli;
b_amelia;;Amelia;
b_baschi;;Baschi;
########################################;;;
#Spoleto;;;
########################################;;;
b_isolaliri;;Isola del Liri;
b_castelloboncompagni;;Castelo Boncompagni;
b_vicalvi;;Ucàlue;
b_alvitoabruzzo;;Alvito;
b_balsorano;;Balzërana;
b_sora;;Sora;
b_barrea;;Barrea;
b_pescasseroli;;Pescasseroli;
b_atinaalvito;;Atina;
b_casoli;;Carseoli;
b_guardiagrele;;Uardiagrélë;
b_bomba;;Bomba;
b_montazzoli;;Montazzoli;
b_castiglionemessermarino;;Lù Cuašt'gliaun';
b_manopello;;Manoppello;
b_civitaluparella;;Civitaluparella;
b_avezzano;;Avezzane;
b_celano;;Celano;
b_pescina;;Pescina;
b_sulmona;;Sulmona;
b_raiano;;Castrum Radiani;
b_capistrello;;Capistrello;
b_civitella;;Civitella Alfedena;
b_albe;;Albe;
b_anversadegliabruzzi;;Anversa;
b_pacentro;;Pacentro;
b_valvaabruzzo;;Valva;
b_popoliabruzzo;;Popoli;
b_calascio;;Calascio;
b_capestrano;;Capestrano;
b_scurcolamarsicana;;Scurcola Marsicana;
b_narni;;Narnia;
b_castelbuonospoleto;;Castelbuono;
b_roccaalbornoz;;Rocca Albornoziana;
b_spoleto;;Spuléti;
b_assisi;;Assisi;
b_todi;;Todi;
b_terni;;Terni;
b_foligno;;Fuligni;
b_bevagna;;Bevagna;
b_perugia;;Perugia;
b_torgiano;;Torgiano;
b_bastiaumbria;;Bastia Umbra;
b_bettona;;Bettona;
b_deruta;;Deruta;
b_magione;;Magione;
b_castellodelleforme;;Castello delle Forme;
b_castellodelleone;;Castello del Leone;
b_teramo;;Teramo;
b_aprutium_penne;;Pònne;
b_paganica;;Paganica;
b_aquila;;Aquila;
########################################;;;
#Marche;;;
########################################;;;
b_norcia;;Norcia;
b_gualdotadino;;Gualdo Tadino;
b_vallecastellana;;I Piana;
b_roccaflea;;Rocca Flea;
b_roccadeiborgia;;Roca de li Borgia;
b_fabriano;;Favrià;
b_preci;;Preci;
b_caldarola;;Caldarola;
b_tolentino;;Tolentino;
b_mondavio;;Mondavi;
b_offagna;;Offagna;
b_roccacostanza;;Rocca Costanza;
b_roccaroveresca;;Rocca Roveresca;
b_senigallia;;S'nigaja;
b_castellodellarancia;;Castello della Rancia;
b_portosangiorgio;;Porto San Giorgio;
b_tortoreto;;Tortoreto;
b_santelpidioamare;;Sallupijo;
b_guilianova;;Gigljie;
b_ponzanodifermo;;Ponzà;
b_ascolipiceno;;Ascule;
b_sanbenedettodeltronto;;Sammenedètte;
b_civitanovamarche;;Citanò;
b_camerino;;Cammerinu;
b_castelraimondo;;Castrimonno;
b_ancona;;Ancona;
b_osimo;;Osimo;
b_recanati;;Recanati;
b_fermo;;Fermo;
b_matelica;;Materga;
########################################;;;
#Urbino;;;
########################################;;;
b_sanleo;;San Lé;
b_pennabilli;;La Péna;
b_sassocorvaro;;Scorbèra;
b_santagatafeltria;;Sant'Êgta;
b_lunano;;Lunèn;
b_monteilluminato;;Monte Illuminato;
b_maiolo;;Majôl;
b_sestino;;Sestino;
b_pietrarubbia;;Pietrarubia;
b_fossombrone;;Fossombrón;
b_roccatorrinone;;Rocca Torrione;
b_cagliurbino;;Cài;
b_acqualagna;;Acqualagna;
b_fermignanourbino;;Fermignan;
b_urbania;;Orbègnia;
b_albornoz;;Fortezza Albornoz;
b_urbino;;Urbìn;
b_sanmarino;;San Maroin;
b_montegiardino;;Montgiardin;
b_serravallesanmarino;;Saravâl;
b_acquaviva;;Aquaviv;
b_sanseverino;;San Severino;
b_gubbio;;Gubbio;
########################################;;;
#Ravenna;;;
########################################;;;
b_forli;;Furlè;
b_bologna;;Bulåggna;
b_gradara;;Gradèra;
b_roccamalatestiana;;Ròca Malatestiana;
b_raffanara;;Castèl d Raffanara;
b_castellocortina;;Castèl d Cortina;
b_russi;;Rós;
b_cotignola;;Cudgnòla;
b_cunio;;Castèl d Cunio;
b_lugoitaly;;Lugh;
b_roccaesteneseravenna;;Ròca Estense;
b_roccabrancaleone;;Ròca Brancaleone;
b_castelloteodorano;;Castèl ed Teodorano;
b_roccadellecaminate;;Ròca ed Caminate;
b_forlimpopoli;;Frampùla;
b_dovadola;;Dvèdla;
b_casolavalsenio;;Chèsla;
b_sanmercuriale;;Badéia d San Mercorial;
b_monghidoro;;Dscargalèsen;
b_budro;;Bûdri;
b_monterenzio;;Måntrànz;
b_crevalcor;;Crevalcôr;
b_sangiacomomaggiore;;Cesa ed Sân Jâchem;
b_castelguelf;;Castèl Guêlf;
b_castellaccio;;Castellaccio;
b_roccasforzesca;;Ròca Sforzesca;
b_astellodigaleazza;;Castèl ed Galeazza;
b_roccamalaspina;;Rocca Malaspina;
b_borgorotondo;;Borgo Rotondo;
b_castellodibentivoglio;;Castèl ed Bentivoglio;
b_munzuno;;Munzón;
b_faenza;;Fënsa;
b_bagnacavallo;;Bagnacavàl;
b_cervia;;Zirvia;
b_imola;;Iommla;
b_rimini;;Remne;
b_sigismondo;;Castèl ed Sigismondo;
b_pesaro;;Pès're;
b_fano;;Fan;
b_cesena;;Zisèna;
########################################;;;
#Lucca;;;
########################################;;;
b_lucca;;Lucca;
b_altopascio;;Altopascio;
b_viareggio;;Viareggio;
b_seravezza;;Seravezza;
b_capannori;;Capannori;
b_fosdinovo;;Fosdinovo;
b_sanminiato;;San Miniato;
b_volterra;;Volterra;
b_sangimignano;;San Gimignano;
########################################;;;
#Tuscany;;;
########################################;;;
b_cittadicastello;;Città di Castello;
b_lucignano;;Lucignano;
b_arezzo;;Arezzo;
b_siena;;Siena;
b_cortona;;Cortona;
b_pienza;;Pienza;
b_montepulciano;;Montepulciano;
b_montalcino;;Montalcino;
b_colledivaldelsa;;Colle di Val d'Elsa;
b_monteriggioni;;Monteriggioni;
b_radicofani;;Radicofani;
b_suvereto;;Suvereto;
b_grosseto;;Grosseto;
b_roselle;;Roselle;
b_vetulonia;;Vetulonia;
b_orbetello;;Orbetello;
b_pitigliano;;Pitigliano;
b_sorano;;Sorano;
b_giglio;;Isola del Giglio;
b_castellodeltrebbio;;Castello del Trebbio;
b_castellodeicontiguidi;;Poppi;
b_pontassieve;;Pontassieve;
b_strumi;;Chiesa di San Fedele;
b_pistoia;;Pistoia;
b_castellodelvinciosulambrone;;Castello di Vinci;
b_borgosanlorenzo;;Borgo San Lorenzo;
b_bibbena;;Bibbiena;
b_firenze;;Firenze;
b_prato;;Castrum Prati;
b_fiesole;;Fiesole;
b_certaldo;;Certaldo;
b_sestofiorentino;;Castello di Castiglioni;
b_calenzano;;Castello di Legri;
b_castellodivincigliata;;Castello di Vincigliata;
b_casteldipoggio;;Castel di Poggio;
b_castellodellimperatore;;Castello dell'Imperatore;
b_sanmichelearcangleo;;Spedale di San Michele Arcangelo;
b_empoli;;Empoli;
b_sanascianoinvaldipesa;;San Casciano;
b_castellinainchianti;;Castellina;
b_montespertoli;;Castello di Poppiano;
b_rignanosullarno;;Rignano;
b_barberinovadelsa;;Barberino Val d'Elsa;
b_castellodelsigna;;Castello di Signa;
b_fuecchio;;Fucecchio;
b_castellodiontecascioli;;Castello di Monte Cascioli;
b_ficulle;;Ficulle;
b_asciano;;Asciano;
b_acquapendente;;Acquapendente;
b_poggibonsi;;Poggibonsi;
b_labbaziamonteolivetomaggiore;;Abbazia di Monte Oliveto Maggiore;
b_castellodibelcaro;;Castello di Belcaro;
b_castellodellamagione;;Castello della Magione;
b_castellodellequattrotorri;;Castello delle Quattro Torri;
b_castelnuovoberardenga;;Castelnuovo Berardenga;
b_castellodibrolio;;Castello di Brolio;
b_greveinchianti;;Greve;
b_castiglionedellago;;Castiglione del Lago;
b_montevarchi;;Castello di Monteguarco;
b_sansepolcro;;Badia di Sansepolcro;
b_umbertide;;Umbertide;
b_civitellaranieri;;Castello di Civitella;
b_montecastellipisano;;Montecastelli;
b_castellodimonteregio;;Castello di Monteregio;
b_massamaritima;;Massa Marittima;
b_sanbartolomeodisestinga;;Abbazia di San Bartolomeo;
b_castellodibiserno;;Castello di Biserno;
b_gavorrano;;Gavorrano;
b_casteldipietra;;Castel di Pietra;
b_scalino;;Scalino;
b_roccaaldobrandesca;;Rocca Aldobrandesca;
b_abbaziadisansalvatore;;Abbazia di San Salvatore;
b_santafiora;;Santa Fiora;
b_sovana;;Soana;
b_castellazzara;;Castell'Azzara;
b_scansano;;Scansano;
b_arcidosso;;Arcidosso;
b_pescia;;Pescia;
b_montecastrese;;Castello Montecastrese;
b_piegaio;;Piegaio;
b_montecarloluccaveryniceplaceforaholiday;;Montecarlo;
b_castelnuovodigarfagnana;;Castelnuovo di Garfagnana;
b_castiglionedigarfagnana;;Castiglione di Garfagnana;
b_fortezzadelleverrucole;;Fortezza delle Verrucole;
b_castellomalaspina;;Castello Malaspina;
b_minucciano;;Minucciano;
b_lunibishop;;Luni;
b_fivizzano;;Fiuzàn;
b_mulazzo;;Mulàs;
b_carrara;;Carrara;
b_sarzana;;Sarzàna;
b_aulla;;Aùla;
########################################;;;
#Pisa;;;
########################################;;;
b_livorno;;Livorna;
b_santamariadiserena;;Santa Maria di Serena;
b_bolgheri;;Bolgheri;
b_castagnetocarducci;;Castagneto Carducci;
b_riparbella;;Riparbella;
b_pontedera;;Pontedera;
b_castellodiripoli;;Castello di Ripoli;
b_pisa;;Pisa;
b_vicopisano;;Vicopisano;
b_calcinaia;;Calcinaia;
b_portoferraio;;Portoferraio;
b_piombino;;Piombino;
b_populonia;;Populonia;
b_campiglia;;Campiglia Marittima;
b_sanvincenzo;;San Vincenzo;
########################################;;;
#Reggio e Modena;;;
########################################;;;
b_carpi;;Chèrp;
b_abbaziadinonantola;;Badéia ed Nunàntla;
b_vignola;;Ròca d Vgnóla;
b_finalemodena;;Finèl;
b_roccadellefinale;;Castèl ed Ròche;
b_fioranomodenese;;Fiuràn;
b_formigine;;Furmégen;
b_roccadicanossa;;Rôca Canosiâna;
b_albinea;;la Fôla;
b_pratofontana;;Prêfuntana;
b_rubiera;;Rubera;
b_roccadeiboiardo;;Ròca ed Boiardo;
b_correggio;;Curèz;
b_carpineti;;Carpnéda;
b_castellodibianello;;Castèl ed Bianèl;
b_frignanomodena;;Pavóll;
b_serramazzoni;;La Sèra;
b_castelnovo;;Castelnóv;
b_salamedifelina;;Salâm ed Flèina;
b_pievepelago;;Pivpélegh;
b_ligonchio;;Algûnc;
b_modena;;Mòdna;
b_sassuolo;;Sasól;
b_reggionellemila;;Rèz;
########################################;;;
#Mantua;;;
########################################;;;
b_marmirolo;;Marmirol;
b_asola;;Àsula;
b_castelgoffredo;;Castèl;
b_castellodisangiorgio;;Castell San Sòrs;
b_goito;;Gùit;
b_castiglionedellestiviere;;Castiù;
b_cavriana;;Cavriàna;
b_villimpenta;;Vilipénta;
b_redondesco;;Redundèsch;
b_marianamantovana;;Mariàna;
b_suzzara;;Süsèra;
b_luzzara;;Lusêra;
b_guastalla;;Guastâla;
b_mantova;;Mantua;
b_serravalleapo;;Seravàl;
b_castellucchio;;Castlüch;
b_novellara;;Nuvalêra;
b_gonzaga;;Gunsàga;
########################################;;;
#Parma;;;
########################################;;;
b_berceto;;Barsäi;
b_montechiarugolo;;Montcrüghel;
b_corniglio;;Cornìj;
b_felino;;Flén;
b_roccasanvitale;;Ròca Sanvitale;
b_torrechiara;;Castèl ed Torrechiara;
b_sansecondoparmenese;;Sansgònt;
b_collechio;;Coléc;
b_colorno;;Colórni;
b_sissa;;Sèsa;
b_sorbolo;;Sòrbol;
b_salsomaggioreterme;;Säls;
b_fidenza;;Burägh San Dunén;
b_bardipiacenza;;Bàrdi;
b_roccabianca;;Rocabiànca;
b_roccadeirossi;;Ròca ed Rós;
b_agazzano;;Gasàn;
b_castellodellaboffalora;;Castèl ed Bufalora;
b_borgonovovaltidone;;Burgnöv;
b_calendasco;;Calindàsch;
b_carpanetopiacentino;;Carpané;
b_castellodirezzanello;;Castèl ed Rezzanello;
b_gazzola;;Gasöla;
b_castellodirivalta;;Castèl ed Rivêlta;
b_abbaziadisansavino;;Badéia ed Savëin;
b_gropparello;;Gruparél;
b_montechino;;Montechino;
b_roccadolgisio;;Ròca d Olgisio;
b_castellodimonteventano;;Castèl ed Monteventano;
b_castellodiriva;;Castèl ed Riva;
b_pontenure;;Pontnür;
b_castellodipaderna;;Castèl ed Padêrna;
b_rivargo;;Arvargär;
b_castellodisarmato;;Castèl ed Sàrmat;
b_castellodistatto;;Castèl ed Statto;
b_castellodivigoleno;;Castèl ed Vigoleno;
b_parma;;Pärma;
b_fontanellato;;Funtanlè;
b_noceto;;Nozèi;
b_piacenza;;Piasëinsa;
########################################;;;
#Savona;;;
########################################;;;
b_savona;;Sànn-a;
b_monaco;;Munegu;
b_ventimiglia;;Ventemija;
b_campogrosso;;Campurùssu;
b_sanremo;;Sanrému;
b_mentone;;Menton;
b_apricale;;Brigar;
b_roquebrunecapmartin;;Ròcabruna Caup Martin;
b_castellodidolceacqua;;Castello Doria;
b_castellodellalucertola;;Castello della Lucertola;
b_castelappio;;Castel d'Appio;
b_castelsangiovannifinale;;Castel San Giovanni;
b_castelgavone;;Castel Gavone;
b_caliceligure;;Carxi Ligure;
b_finaleligure;;Finô;
b_tovosangiacomo;;O Tô;
b_bormida;;Bormia;
b_osiglia;;Oseria;
b_carcare;;Cancre;
b_calizzano;;Carizan;
b_albenga;;Arbenga;
b_pietraligure;;A Prïa;
b_oneglia;;Inéja;
b_andoraligure;;Andeua;
b_albisolasuperiore;;D’äto d’Arbisseua;
b_cairomontenotte;;Cairi;
b_noliligure;;Nöi;
b_castellodimonteursino;;Castello di Monte Ursino;
b_pontinvre;;O Ponte;
b_casteldelfinoligure;;Castello di Finô;
b_stellaligure;;Steja;
b_castellodistella;;Castello di Steja;
b_cogoleto;;Coghêuo;
b_varazze;;Väze;
b_arenzano;;Rensen;
b_vadoligure;;Voæ;
########################################;;;
#Genoa;;;
########################################;;;
b_busalla;;Busalla;
b_castellodelladragonara;;Castel Dragone;
b_camogli;;Camoggi;
b_castellodicampoligure;;Castello Spinola;
b_castellodiisoladelcantone;;L’Isöa do Canton;
b_montoggio;;Monteuggio;
b_borgofornari;;Borgo Fornari;
b_roncoscrivia;;Ronco;
b_castellodisantostefanodaveto;;Castello di San Ste';
b_savignone;;Savignon;
b_vobbia;;Obbia;
b_propata;;Propâ;
b_chiavari;;Ciävai;
b_lerici;;Lerze;
b_sestrilevanti;;Sestri Levante;
b_portofino;;Portofin;
b_genoa;;Zena;
b_rapallo;;Rapallo;
########################################;;;
#Monferrato;;;
########################################;;;
b_acqui;;Àich;
b_asti;;Ast;
b_casale;;Casal Monfrà;
b_canelli;;Canèj;
b_alessandria;;Lissandria;
b_moncalvopiemonte;;Moncalv;
b_chivasso;;Civass;
b_bergamasco;;Bergamasch;
b_castellodeipaleologi;;Castello dei Paleologi;
b_caminopiemonte;;Camin;
b_castellodigabiano;;Castello di Gabian;
b_cremolino;;Chermolin;
b_castelloditorreratti;;Castello di Torre Ratti;
b_morbello;;Morbé;
b_orsarabormida;;L'Orsera;
b_neive;;Nèive;
b_sandamianodasti;;San Damian d'Ast;
b_nizzamonferrato;;Nissa Monfrà;
b_possodigruppo;;Posseu 'd Greupo;
b_varzibobbio;;Varz;
b_fortunago;;Fortünagh;
b_ottone;;Utùn;
b_abizziadisancolombano;;Badéia ed San Columban;
b_castellodipiumesana;;Castell de Piumesana;
b_castellodicalcinara;;Castello di Calcinara;
b_bobbio;;Bòbi;
b_tortona;;Tortòna;
########################################;;;
#Saluzzo;;;
########################################;;;
b_abbaziadisanquintino;;Abassìa ëd San Quintino;
b_racconigi;;Racunis;
b_caraglio;;Caraj;
b_savigliano;;Savijan;
b_saluzzo;;Salusse;
b_castellodellamanta;;Castello della Manta;
b_cuneo;;Coni;
b_abbziadisandalmass;;Abassìa ëd San Dalmassi;
b_susapiemonte;;Susa;
b_moncalieri;;Moncalé;
b_pinerolo;;Pinareul;
b_abbadiaalpina;;La Badìa;
b_sanpietrovallemina;;San Pé;
b_rivoli;;Rìvole;
b_torino;;Turén;
b_settimo;;Ël Seto;
b_sangiorgiocanavese;;San Giòrs Canavèis;
b_meanadisusa;;Meana;
b_novara;;Noara;
b_nibbiola;;Nibiola;
b_borgosesia;;Ël Borgh;
b_biandrate;;Biandrà;
b_domodossolacastello;;Castello di Mattarella;
b_domodossola;;Ël Dòm;
b_varallosesia;;Varal;
b_santhia;;Santià;
b_castellodivettigne;;Castello di Vettignè;
b_castellodiivera;;Castello dalle Rosse Torri;
b_messarano;;Massran;
b_crevacuore;;Cravacòr;
b_biella;;Biela;
b_vercelli;;Vërsèj;
b_castellovisconteo;;Castello Visconteo;
b_busca;;Buscha;
b_paesana;;Pizano;
b_ivrea;;Invreja;
########################################;;;
#Lombardy;;;
########################################;;;
b_lecco;;Lecch;
b_castelloandrinani;;Castell Andriani;
b_abbiategrasso;;Biagrass;
b_binasco;;Binasch;
b_buccinascocastello;;Castell de Buccinasch;
b_cassanodadda;;Cassan su l'Adda;
b_sandonatomilanese;;San Donaa;
b_abbaziadichiaravalle;;Munasteri de Ceravall;
b_castellodimacconago;;Castell de Macunagh;
b_melegnano;;Meregnan;
b_melegnanocastello;;Castell di Medici;
b_peschieraborromeo;;Peschera Borromee;
b_peschieraborromeocastello;;Castell de Mirazan;
b_castellosforzesco;;Castell Sforzesch;
b_trezzosulladda;;Trezz;
b_castellodizvido;;Castell de Zivid;
b_castellodiaicurzio;;Castell de Icurz;
b_castellodibellusco;;Bellusch;
b_castellodisulbiate;;Castell de Sulbiaa;
b_rhomilano;;Rò;
b_lodi;;Lod;
b_milano;;Milan;
b_monza;;Monscia;
b_roccadiorino;;Roca de Orin;
b_castellodivarese;;Castell de Masnagh;
b_arona;;Aruna;
b_varese;;Varés;
b_gallarate;;Gallaraa;
b_turbigo;;Turbigh;
b_roccadiangera;;Roca de Angera;
b_angera;;Angera;
b_castelloditirano;;Castell Del Dosso;
b_tirano;;Tiràn;
b_castellodimontagnainvaltellina;;Castell De Piro;
b_montagnainvaltellina;;Muntagna;
b_sondrio;;Sundri;
b_andalovaltellino;;Àndel;
b_castellodisondrio;;Castell Masegra;
b_como;;Comm;
b_chiavenna;;Ciavenna;
b_legnano;;Legnan;
b_castellodibaradello;;Castell Baradell;
b_castellodimalpaga;;Castell de Malpaga;
b_castellodibianzano;;Castell Suardi;
