#TITLE                          ;KEY                ;SED2    ;SWMH
d_knights_templar               ;title              ;GRANDMASTER;GRANDMASTER
c_nordgau                       ;title_prefix       ;LANDGRAVE_OF;LANDGRAVE_OF
c_nordgau                       ;dutch              ;        ;Noordgouw
c_sundgau                       ;dutch              ;        ;Sundgouw
c_aargau                        ;title              ;LANDGRAVE;LANDGRAVE
c_aargau                        ;title_female       ;LANDGRAVINE;LANDGRAVINE
c_aargau                        ;foa                ;LANDGRAVE_FOA;LANDGRAVE_FOA
c_aargau                        ;title_prefix       ;LANDGRAVE_OF;LANDGRAVE_OF
c_st_gallen                     ;title              ;LANDGRAVE;LANDGRAVE
c_st_gallen                     ;title_female       ;LANDGRAVINE;LANDGRAVINE
c_st_gallen                     ;foa                ;LANDGRAVE_FOA;LANDGRAVE_FOA
c_st_gallen                     ;title_prefix       ;LANDGRAVE_OF;LANDGRAVE_OF
d_burgau                        ;title              ;MARGRAVE;MARGRAVE
d_burgau                        ;title_female       ;MARGRAVINE;MARGRAVINE
d_burgau                        ;foa                ;MARGRAVE_FOA;MARGRAVE_FOA
d_burgau                        ;title_prefix       ;MARGRAVE_OF;MARGRAVE_OF
d_bohemia                       ;title              ;DB      ;DB
d_bohemia                       ;foa                ;DB_FOA  ;DB_FOA
d_bohemia                       ;title_prefix       ;DB_OF   ;DB_OF
d_bohemia                       ;german             ;        ;Böhmen
d_bohemia                       ;bohemian           ;        ;Czechy
d_bohemia                       ;moravian           ;        ;Czechy
c_praha                         ;german             ;        ;Prag
c_praha                         ;bohemian           ;        ;Praha
c_praha                         ;moravian           ;        ;Praha
c_domazlice                     ;german             ;South Bohemia;Sudböhmen
c_domazlice                     ;bohemian           ;South Bohemia;Jižní Czechy
c_domazlice                     ;moravian           ;South Bohemia;Jižní Czechy
c_hradec                        ;german             ;        ;Grätz
c_hradec                        ;bohemian           ;        ;Hradec
c_hradec                        ;moravian           ;        ;Hradec
c_boleslav                      ;german             ;Glatz   ;Glatz
c_boleslav                      ;polish             ;Klodzko ;Klodsko
c_boleslav                      ;bohemian           ;        ;Kladsko
c_boleslav                      ;moravian           ;        ;Kladsko
c_litomerice                    ;german             ;Leitmeritz;Leitmeritz
c_litomerice                    ;bohemian           ;        ;Litomerzice
c_litomerice                    ;moravian           ;        ;Litomerzice
c_zatec                         ;german             ;Saaz    ;Saaz
c_zatec                         ;bohemian           ;        ;Žatec
c_zatec                         ;moravian           ;        ;Žatec
c_plzen                         ;german             ;Pilsen  ;Pilsen
c_plzen                         ;bohemian           ;        ;Plzen
c_plzen                         ;moravian           ;        ;Plzen
d_moravia                       ;title              ;DM      ;DM
d_moravia                       ;foa                ;DM_FOA  ;DM_FOA
d_moravia                       ;title_prefix       ;DM_OF   ;DM_OF
d_moravia                       ;german             ;        ;Mähren
d_moravia                       ;polish             ;        ;Morawa
d_moravia                       ;bohemian           ;        ;Morava
d_moravia                       ;moravian           ;        ;Morava
c_olomouc                       ;german             ;Olmütz  ;Olmütz
c_olomouc                       ;polish             ;        ;Olomuniec
c_olomouc                       ;bohemian           ;        ;Olomouc
c_olomouc                       ;moravian           ;        ;Olomouc
c_opava                         ;german             ;Troppau ;Troppau
c_opava                         ;polish             ;        ;Opawa
c_opava                         ;bohemian           ;        ;Opava
c_opava                         ;moravian           ;        ;Opava
c_znojmo                        ;german             ;        ;Znaym
c_znojmo                        ;bohemian           ;        ;Znojmo
c_znojmo                        ;moravian           ;        ;Znojmo
c_brno                          ;german             ;Brünn   ;Brünn
c_brno                          ;bohemian           ;        ;Brno
c_brno                          ;moravian           ;        ;Brno
e_roman_empire                  ;short_name         ;yes     ;yes
e_roman_empire                  ;norse              ;        ;Rómverska keisaradæmið
e_roman_empire                  ;swedish            ;        ;Rómverska keisaradæmið
e_roman_empire                  ;norwegian          ;        ;Rómverska keisaradæmið
e_roman_empire                  ;danish             ;        ;Rómverska keisaradæmið
e_roman_empire                  ;icelandic          ;        ;Rómverska keisaradæmið
e_roman_empire                  ;anglonorse         ;        ;Rómverska keisaradæmið
e_roman_empire                  ;armenian           ;        ;Hrromeakan Kaysrut'yun
e_roman_empire                  ;romanian           ;        ;Imperiul Roman
e_roman_empire                  ;arberian           ;        ;Perandoria Romake
e_roman_empire                  ;georgian           ;        ;Romis Imperia
e_roman_empire                  ;norsegaelic        ;        ;Rómverska keisaradæmið
e_roman_empire                  ;russian            ;        ;Rimskaya Imperiya
e_roman_empire                  ;polish             ;        ;Cesarstwo Rzymski
e_roman_empire                  ;bohemian           ;        ;Rzímská Rzíše
e_roman_empire                  ;karantanci         ;        ;Rimsko Cesárstvo
e_roman_empire                  ;croatian           ;        ;Rimsko Carstvo
e_roman_empire                  ;serbian            ;        ;Rimsko Carstvo
e_roman_empire                  ;bosnian            ;        ;Rimsku Imperiju
e_roman_empire                  ;bulgarian          ;        ;Rimska Imperiya
e_roman_empire                  ;hungarian          ;        ;Római Birodalom
e_roman_empire                  ;roman              ;        ;Imperium Romanum
e_byzantium                     ;short_name         ;yes     ;yes
e_byzantium                     ;norse              ;        ;Rómverska keisaradæmið
e_byzantium                     ;swedish            ;        ;Rómverska keisaradæmið
e_byzantium                     ;norwegian          ;        ;Rómverska keisaradæmið
e_byzantium                     ;danish             ;        ;Rómverska keisaradæmið
e_byzantium                     ;icelandic          ;        ;Rómverska keisaradæmið
e_byzantium                     ;anglonorse         ;        ;Rómverska keisaradæmið
e_byzantium                     ;armenian           ;        ;Hrromeakan Kaysrut'yun
e_byzantium                     ;romanian           ;        ;Imperiul Roman
e_byzantium                     ;arberian           ;        ;Perandoria Romake
e_byzantium                     ;georgian           ;        ;Romis Imperia
e_byzantium                     ;norsegaelic        ;        ;Rómverska keisaradæmið
e_byzantium                     ;russian            ;        ;Rimskaya Imperiya
e_byzantium                     ;polish             ;        ;Cesarstwo Rzymski
e_byzantium                     ;bohemian           ;        ;Rzímská Rzíse
e_byzantium                     ;karantanci         ;        ;Rimsko Cesárstvo
e_byzantium                     ;croatian           ;        ;Rimsko Carstvo
e_byzantium                     ;serbian            ;        ;Srpsko-Rimsko Carstvo
e_byzantium                     ;bosnian            ;        ;Rimsku Imperiju
e_byzantium                     ;bulgarian          ;        ;Rimska Imperiya
e_byzantium                     ;hungarian          ;        ;Római Birodalom
e_byzantium                     ;roman              ;        ;Imperium Romaniae
k_byzantium                     ;frankish           ;        ;Thessalonique
k_byzantium                     ;norman             ;        ;Thessalonique
k_byzantium                     ;greek              ;Thessaloniki;Thessalonikes
k_byzantium                     ;sardinian          ;        ;Tessalonica
k_byzantium                     ;sicilian           ;        ;Tessalonica
k_byzantium                     ;umbrian            ;        ;Tessalonica
k_byzantium                     ;laziale            ;        ;Tessalonica
k_byzantium                     ;neapolitan         ;        ;Tessalonica
k_byzantium                     ;tuscan             ;        ;Tessalonica
k_byzantium                     ;ligurian           ;        ;Tessalonica
k_byzantium                     ;langobardisch      ;        ;Tessalonica
k_byzantium                     ;italian            ;        ;Tessalonica
k_byzantium                     ;venetian           ;        ;Tessalonica
k_byzantium                     ;dalmatian          ;        ;Tessalonica
d_aegean_islands                ;sardinian          ;The Archipelago;dell'arcipelago
d_aegean_islands                ;sicilian           ;The Archipelago;dell'arcipelago
d_aegean_islands                ;umbrian            ;The Archipelago;dell'arcipelago
d_aegean_islands                ;laziale            ;The Archipelago;dell'arcipelago
d_aegean_islands                ;neapolitan         ;The Archipelago;dell'arcipelago
d_aegean_islands                ;tuscan             ;The Archipelago;dell'arcipelago
d_aegean_islands                ;ligurian           ;The Archipelago;dell'arcipelago
d_aegean_islands                ;langobardisch      ;The Archipelago;dell'arcipelago
d_aegean_islands                ;italian            ;The Archipelago;dell'arcipelago
d_aegean_islands                ;venetian           ;The Archipelago;dell'arcipelago
d_aegean_islands                ;dalmatian          ;The Archipelago;dell'arcipelago
c_kyzikos                       ;turkish            ;Erdek   ;Erdek
c_kyzikos                       ;turkmen            ;Erdek   ;Erdek
c_kyzikos                       ;oghuz              ;Erdek   ;Erdek
c_kyzikos                       ;pecheneg           ;Erdek   ;Erdek
c_abydos                        ;turkish            ;Çanakkale;Canakkale
c_abydos                        ;turkmen            ;Çanakkale;Canakkale
c_abydos                        ;oghuz              ;Çanakkale;Canakkale
c_abydos                        ;pecheneg           ;Çanakkale;Canakkale
c_naxos                         ;turkish            ;        ;Kiklad
c_naxos                         ;turkmen            ;        ;Kiklad
c_naxos                         ;oghuz              ;        ;Kiklad
c_naxos                         ;pecheneg           ;        ;Kiklad
