#CODE                                 ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,x;;;;
#Bohemia,,,,,,,,,,,,,,;;;;
c_saintpol_adj                        ;        ;Saint-Polan;;
c_dauphinedeauvergne_adj              ;Auvergne;Auvèrnhe;;
c_gatinas_adj                         ;        ;Gâtinais;;
c_couserans_adj                       ;        ;Couserans;;
c_porcien_adj                         ;        ;Porcien;;
c_vertus_adj                          ;        ;Vertus;;
c_chateaudun_adj                      ;        ;Chateaudun;;
c_bigorre_adj                         ;        ;Bigorre;;
c_quercy_adj                          ;        ;Quercy;;
c_aunis_adj                           ;        ;Aunis;;
c_laval_adj                           ;        ;Laval;;
c_dauphine_viennois_adj               ;        ;Viennois;;
c_bourbon_adj                         ;        ;Bourbon;;
c_ponthieu_adj                        ;        ;Ponthieu;;
c_artois_adj                          ;        ;Artois;;
c_porhoet_adj                         ;        ;Porhoët;;
c_ventadour_adj                       ;        ;Ventadour;;
c_mortain_adj                         ;        ;Mortain;;
#ERE,,,,,,,,,,,,,,;;;;
##,Epirus,,,,,,,,,,,,,;;;;
c_hellas_adj_greek                    ;        ;Aiotolian;;
c_hellas_adj_oghuz                    ;        ;Inebahtian;;
c_hellas_adj_pecheneg                 ;        ;Inebahtian;;
c_hellas_adj_turkmen                  ;        ;Inebahtian;;
c_hellas_adj_turkish                  ;        ;Inebahtian;;
c_hellas_adj_dalmatian                ;        ;Lepantian;;
c_hellas_adj_italian                  ;        ;Lepantian;;
c_hellas_adj_venetian                 ;        ;Lepantian;;
c_hellas_adj_ligurian                 ;        ;Lepantian;;
c_hellas_adj_central_italian          ;        ;Lepantian;;
c_hellas_adj_southern_italian         ;        ;Lepantian;;
c_hellas_adj_tuscan                   ;        ;Lepantian;;
c_hellas_adj_neapolitan               ;        ;Lepantian;;
c_hellas_adj_corsican                 ;        ;Lepantian;;
c_hellas_adj_sardinian                ;        ;Lepantian;;
c_hellas_adj_sicilian                 ;        ;Lepantian;;
c_epeiros_adj_greek                   ;        ;Epirote;;
c_epeiros_adj_oghuz                   ;Ioannina;Yanyân;;
c_epeiros_adj_turkmen                 ;Ioannina;Yanyân;;
c_epeiros_adj_pecheneg                ;Ioannina;Yanyân;;
c_epeiros_adj_turkish                 ;Ioannina;Yanyân;;
c_epeiros_adj_dalmatian               ;        ;Epirote;;
c_epeiros_adj_venetian                ;        ;Epirote;;
c_epeiros_adj_ligurian                ;        ;Epirote;;
c_epeiros_adj_central_italian         ;        ;Epirote;;
c_epeiros_adj_southern_italian        ;        ;Epirote;;
c_epeiros_adj_tuscan                  ;        ;Epirote;;
c_epeiros_adj_neapolitan              ;        ;Epirote;;
c_epeiros_adj_corsican                ;        ;Epirote;;
c_epeiros_adj_sardinian               ;        ;Epirote;;
c_epeiros_adj_sicilian                ;        ;Epirote;;
c_epeiros_adj_italian                 ;        ;Epirote;;
c_epeiros_adj_arberian                ;        ;Epirian;;
c_arta_adj_greek                      ;        ;Artan;;
c_arta_adj_oghuz                      ;        ;Nardan;;
c_arta_adj_turkmen                    ;        ;Nardan;;
c_arta_adj_turkish                    ;        ;Nardan;;
c_arta_adj_dalmatian                  ;        ;Artan;;
c_arta_adj_venetian                   ;        ;Artan;;
c_arta_adj_ligurian                   ;        ;Artan;;
c_arta_adj_central_italian            ;        ;Artan;;
c_arta_adj_southern_italian           ;        ;Artan;;
c_arta_adj_tuscan                     ;        ;Artan;;
c_arta_adj_neapolitan                 ;        ;Artan;;
c_arta_adj_corsican                   ;        ;Artan;;
c_arta_adj_sardinian                  ;        ;Artan;;
c_arta_adj_sicilian                   ;        ;Artan;;
c_arta_adj_italian                    ;        ;Artan;;
c_arta_adj_frankish                   ;        ;Arthean;;
c_arta_adj_norman                     ;        ;Arthean;;
##,Cephalonia,,,,,,,,,,,,,;;;;
c_cephalonia_adj_greek                ;        ;Cephalonian;;
c_cephalonia_adj_oghuz                ;        ;Kefalonyan;;
c_cephalonia_adj_turkmen              ;        ;Kefalonyan;;
c_cephalonia_adj_turkish              ;        ;Kefalonyan;;
c_cephalonia_adj_dalmatian            ;        ;Cephalonian;;
c_cephalonia_adj_venetian             ;        ;Cephalonian;;
c_cephalonia_adj_ligurian             ;        ;Cephalonian;;
c_cephalonia_adj_central_italian      ;        ;Cephalonian;;
c_cephalonia_adj_southern_italian     ;        ;Cephalonian;;
c_cephalonia_adj_tuscan               ;        ;Cephalonian;;
c_cephalonia_adj_neapolitan           ;        ;Cephalonian;;
c_cephalonia_adj_corsican             ;        ;Cephalonian;;
c_cephalonia_adj_sardinian            ;        ;Cephalonian;;
c_cephalonia_adj_sicilian             ;        ;Cephalonian;;
c_cephalonia_adj_italian              ;        ;Cephalonian;;
c_cephalonia_adj_frankish             ;        ;Cephalonian;;
c_cephalonia_adj_norman               ;        ;Cephalonian;;
c_corfu_adj                           ;        ;Kerkyran;;
c_corfu_adj_oghuz                     ;        ;Körfuan;;
c_corfu_adj_turkmen                   ;        ;Körfuan;;
c_corfu_adj_turkish                   ;        ;Körfuan;;
c_corfu_adj_dalmatian                 ;        ;Corfúan;;
c_corfu_adj_venetian                  ;        ;Corfúan;;
c_corfu_adj_ligurian                  ;        ;Corfúan;;
c_corfu_adj_central_italian           ;        ;Corfúan;;
c_corfu_adj_southern_italian          ;        ;Corfúan;;
c_corfu_adj_tuscan                    ;        ;Corfúan;;
c_corfu_adj_neapolitan                ;        ;Corfúan;;
c_corfu_adj_corsican                  ;        ;Corfúan;;
c_corfu_adj_sardinian                 ;        ;Corfúan;;
c_corfu_adj_sicilian                  ;        ;Corfúan;;
c_corfu_adj_italian                   ;        ;Corfúan;;
c_corfu_adj_frankish                  ;        ;Corfuan;;
c_corfu_adj_norman                    ;        ;Corfuan;;
##,Athens,,,,,,,,,,,,,;;;;
c_atheniai_adj_oghuz                  ;        ;Atinian;;
c_atheniai_adj_turkmen                ;        ;Atinian;;
c_atheniai_adj_turkish                ;        ;Atinian;;
c_atheniai_adj_dalmatian              ;        ;Atenian;;
c_atheniai_adj_italian                ;        ;Atenian;;
c_atheniai_adj_venetian               ;        ;Atenian;;
c_atheniai_adj_ligurian               ;        ;Atenian;;
c_atheniai_adj_central_italian        ;        ;Atenian;;
c_atheniai_adj_southern_italian       ;        ;Atenian;;
c_atheniai_adj_tuscan                 ;        ;Atenian;;
c_atheniai_adj_neapolitan             ;        ;Atenian;;
c_atheniai_adj_corsican               ;        ;Atenian;;
c_atheniai_adj_sardinian              ;        ;Atenian;;
c_atheniai_adj_sicilian               ;        ;Atenian;;
c_atheniai_adj_frankish               ;        ;Athènian;;
c_atheniai_adj_norman                 ;        ;Athènian;;
c_thebai_adj                          ;Boeotian;Theban;;
c_thebai_adj_greek                    ;        ;Boiotían;;
c_thebai_adj_oghuz                    ;Theban  ;Istifan;;
c_thebai_adj_pecheneg                 ;Theban  ;Istifan;;
c_thebai_adj_turkmen                  ;Theban  ;Istifan;;
c_thebai_adj_turkish                  ;Theban  ;Istifan;;
c_thebai_adj_dalmatian                ;Theban  ;Stivan;;
c_thebai_adj_italian                  ;Theban  ;Stivan;;
c_thebai_adj_venetian                 ;Theban  ;Stivan;;
c_thebai_adj_ligurian                 ;Theban  ;Stivan;;
c_thebai_adj_central_italian          ;Theban  ;Stivan;;
c_thebai_adj_southern_italian         ;Theban  ;Stivan;;
c_thebai_adj_tuscan                   ;Theban  ;Stivan;;
c_thebai_adj_neapolitan               ;Theban  ;Stivan;;
c_thebai_adj_corsican                 ;Theban  ;Stivan;;
c_thebai_adj_sardinian                ;Theban  ;Stivan;;
c_thebai_adj_sicilian                 ;Theban  ;Stivan;;
c_thebai_adj_frankish                 ;Theban  ;Estivan;;
c_thebai_adj_norman                   ;Theban  ;Estivan;;
c_euboia_adj_greek                    ;        ;Euriposian;;
c_euboia_adj_oghuz                    ;        ;Egribozian;;
c_euboia_adj_pecheneg                 ;        ;Egribozian;;
c_euboia_adj_turkmen                  ;        ;Egribozian;;
c_euboia_adj_turkish                  ;        ;Egribozian;;
c_euboia_adj_catalan                  ;        ;Nigrepontian;;
c_euboia_adj_dalmatian                ;        ;Negropontian;;
c_euboia_adj_venetian                 ;        ;Negropontian;;
c_euboia_adj_ligurian                 ;        ;Negropontian;;
c_euboia_adj_central_italian          ;        ;Negropontian;;
c_euboia_adj_southern_italian         ;        ;Negropontian;;
c_euboia_adj_tuscan                   ;        ;Negropontian;;
c_euboia_adj_neapolitan               ;        ;Negropontian;;
c_euboia_adj_corsican                 ;        ;Negropontian;;
c_euboia_adj_sardinian                ;        ;Negropontian;;
c_euboia_adj_sicilian                 ;        ;Negropontian;;
c_euboia_adj_italian                  ;        ;Negropontian;;
c_euboia_adj_frankish                 ;        ;Negrepontian;;
c_euboia_adj_norman                   ;        ;Negrepontian;;
##,Achaia,,,,,,,,,,,,,;;;;
c_korinthos_adj_greek                 ;        ;Korinthian;;
c_korinthos_adj_oghuz                 ;        ;Gördesian;;
c_korinthos_adj_turkmen               ;        ;Gördesian;;
c_korinthos_adj_turkish               ;        ;Gördesian;;
c_korinthos_adj_dalmatian             ;        ;Corantian;;
c_korinthos_adj_venetian              ;        ;Corantian;;
c_korinthos_adj_ligurian              ;        ;Corantian;;
c_korinthos_adj_central_italian       ;        ;Corantian;;
c_korinthos_adj_southern_italian      ;        ;Corantian;;
c_korinthos_adj_tuscan                ;        ;Corantian;;
c_korinthos_adj_neapolitan            ;        ;Corantian;;
c_korinthos_adj_corsican              ;        ;Corantian;;
c_korinthos_adj_sardinian             ;        ;Corantian;;
c_korinthos_adj_sicilian              ;        ;Corantian;;
c_korinthos_adj_italian               ;        ;Corantian;;
c_korinthos_adj_frankish              ;        ;Corinthian;;
c_korinthos_adj_norman                ;        ;Corinthian;;
c_monemvasia_adj                      ;Laconian;Monemvasian;;Monemvasian
c_monemvasia_adj_greek                ;        ;Lakonian;;
c_monemvasia_adj_oghuz                ;        ;Meneksian;;
c_monemvasia_adj_turkmen              ;        ;Meneksian;;
c_monemvasia_adj_turkish              ;        ;Meneksian;;
c_monemvasia_adj_dalmatian            ;        ;Malvasian;;
c_monemvasia_adj_venetian             ;        ;Malvasian;;
c_monemvasia_adj_ligurian             ;        ;Malvasian;;
c_monemvasia_adj_central_italian      ;        ;Malvasian;;
c_monemvasia_adj_southern_italian     ;        ;Malvasian;;
c_monemvasia_adj_tuscan               ;        ;Malvasian;;
c_monemvasia_adj_neapolitan           ;        ;Malvasian;;
c_monemvasia_adj_corsican             ;        ;Malvasian;;
c_monemvasia_adj_sardinian            ;        ;Malvasian;;
c_monemvasia_adj_sicilian             ;        ;Malvasian;;
c_monemvasia_adj_italian              ;        ;Malvasian;;
c_monemvasia_adj_frankish             ;        ;Chaconian;;
c_monemvasia_adj_norman               ;        ;Chaconian;;
c_arcadia_adj                         ;Arcadian;Arcadian;;
c_arcadia_adj_greek                   ;        ;Arkadian;;
c_arcadia_adj_oghuz                   ;Tripoli ;Tripolitan;;
c_arcadia_adj_turkmen                 ;Tripoli ;Tripolitan;;
c_arcadia_adj_turkish                 ;Tripoli ;Tripolitan;;
c_arcadia_adj_dalmatian               ;        ;Arcadian;;
c_arcadia_adj_venetian                ;        ;Arcadian;;
c_arcadia_adj_ligurian                ;        ;Arcadian;;
c_arcadia_adj_central_italian         ;        ;Arcadian;;
c_arcadia_adj_southern_italian        ;        ;Arcadian;;
c_arcadia_adj_tuscan                  ;        ;Arcadian;;
c_arcadia_adj_neapolitan              ;        ;Arcadian;;
c_arcadia_adj_corsican                ;        ;Arcadian;;
c_arcadia_adj_sardinian               ;        ;Arcadian;;
c_arcadia_adj_sicilian                ;        ;Arcadian;;
c_arcadia_adj_italian                 ;        ;Arcadian;;
c_arcadia_adj_frankish                ;        ;Arcadian;;
c_arcadia_adj_norman                  ;        ;Arcadian;;
c_achaia_adj_greek                    ;        ;Achaian;;
c_achaia_adj_oghuz                    ;        ;Ahayan;;
c_achaia_adj_turkmen                  ;        ;Ahayan;;
c_achaia_adj_turkish                  ;        ;Ahayan;;
c_achaia_adj_dalmatian                ;        ;Achaian;;
c_achaia_adj_venetian                 ;        ;Achaian;;
c_achaia_adj_ligurian                 ;        ;Achaian;;
c_achaia_adj_central_italian          ;        ;Achaian;;
c_achaia_adj_southern_italian         ;        ;Achaian;;
c_achaia_adj_tuscan                   ;        ;Achaian;;
c_achaia_adj_neapolitan               ;        ;Achaian;;
c_achaia_adj_corsican                 ;        ;Achaian;;
c_achaia_adj_sardinian                ;        ;Achaian;;
c_achaia_adj_sicilian                 ;        ;Achaian;;
c_achaia_adj_italian                  ;        ;Achaian;;
c_achaia_adj_frankish                 ;        ;Achaian;;
c_achaia_adj_norman                   ;        ;Achaian;;
c_methone_adj_greek                   ;Messenian;Messenian;;
c_methone_adj_dalmatian               ;        ;Modonian;;
c_methone_adj_venetian                ;        ;Modonian;;
c_methone_adj_ligurian                ;        ;Modonian;;
c_methone_adj_central_italian         ;        ;Modonian;;
c_methone_adj_southern_italian        ;        ;Modonian;;
c_methone_adj_tuscan                  ;        ;Modonian;;
c_methone_adj_neapolitan              ;        ;Modonian;;
c_methone_adj_corsican                ;        ;Modonian;;
c_methone_adj_sardinian               ;        ;Modonian;;
c_methone_adj_sicilian                ;        ;Modonian;;
c_methone_adj_italian                 ;        ;Modonian;;
c_methone_adj_frankish                ;Messenian;Messénian;;
c_methone_adj_norman                  ;Messenian;Messénian;;
##,Dyrrachion,,,,,,,,,,,,,;;;;
c_valona_adj                          ;        ;Valonian;;
c_valona_adj_greek                    ;        ;Aulonian;;
c_valona_adj_dalmatian                ;        ;Valonian;;
c_valona_adj_venetian                 ;        ;Valonian;;
c_valona_adj_ligurian                 ;        ;Valonian;;
c_valona_adj_central_italian          ;        ;Valonian;;
c_valona_adj_southern_italian         ;        ;Valonian;;
c_valona_adj_tuscan                   ;        ;Valonian;;
c_valona_adj_neapolitan               ;        ;Valonian;;
