#CODE                                   ;SED2    ;SWMH;OTHER;SED1;VANILLA
#CombatUpdate.csv;;
#India.csv;;
c_tabriz_adj                            ;Tabrizian;;;;Tabrizian
d_azerbaijan                            ;Azerbaijan;;Media Atropatene;;Azerbaijan
d_azerbaijan_adj                        ;Azerbaijani;;;;Azerbaijani
c_shirvan_adj                           ;Shirvan ;;;;Shirvanian
c_azerbaijan_adj                        ;Azerbaijani;;;;Azerbaijani
c_suenik_adj                            ;Syunik  ;;;;Suenikian
c_shemakha_adj                          ;Shamakhi;;;;Shemakhan
c_vaspurakan_adj                        ;Vaspurakan;;;;Vaspurakani
c_dwin_adj                              ;Dvin    ;;;;Dwinian
c_ani_adj                               ;Ani     ;;;;Anian
c_karin_adj                             ;Erzurum ;;;;Karinian
c_taron_adj                             ;Taron   ;;;;Taronian
c_amida_adj                             ;Amidan  ;;;;Amidan
c_nisibin_adj                           ;Nusaybin;;;;Nisibinian
d_edessa                                ;Edessa  ;;Ar-Ruha,Urfa,Riha;;Edessa
d_edessa_adj                            ;Edessan ;;;;Edessan
c_edessa_adj                            ;Edessan ;;;;Edessan
c_tell_bashir_adj                       ;Turbessel;;;;Tell Bashirian
c_aintab_adj                            ;Gaziantepian;;;;Aintabian
c_koloneia_adj                          ;Shebinkarahisar;;;;Coloneian
c_melitene_adj                          ;Malatyan;;;;Melitenian
c_lykandos_adj                          ;Lykandian;;;;Lykandosian
c_tarsos_adj                            ;Tarsus  ;;;;Tarsosian
c_adana_adj                             ;Adana   ;;;;Adanan
c_teluch_adj                            ;Teluch  ;;;;Teluchian
c_seleukeia_adj                         ;Silifke ;;;;Seleukeian
c_theodosiopolis_adj                    ;Erzurum ;;;;Theodosiopolite
c_trapezous_adj                         ;Trabzonian;;;;Trapezousian
c_chaldea_adj                           ;Chaldian;;;;Chaldean
c_kartli_adj                            ;Kartlian;;;;Kartlian
c_tao_adj                               ;Taoian  ;;;;Taoian
c_guria_adj                             ;Gurian  ;;;;Gurian
c_kakheti_adj                           ;Kakhetian;;;;Kakhetian
c_albania_adj                           ;Caucasian Albanian;;;;Albanian
c_derbent_adj                           ;Derbentian;;;;Derbentian
c_imeretia_adj                          ;Imeretian;;;;Imeretian
c_abkhazia_adj                          ;Abkhazian;;;;Abkhazian
c_galaz_adj                             ;Galati  ;;;;Galazian
c_zeta_adj                              ;Zetan   ;;;;Zetan
d_slavonia                              ;Slavonia;;Pannonia Savia;;Slavonia
d_slavonia_adj                          ;Slavonian;;;;Slavonian
c_varadzin_adj                          ;Varaždin;;;;Varazdinian
c_vas_adj                               ;Vas     ;;;;Vasian
c_sopron_adj                            ;Sopronian;;;;Sopronian
d_ungvar                                ;Uzhhorod;;Chrobatia,Ungwar;;Ungvar
c_abauj_adj                             ;Abaúj   ;;;;Abaujian
c_heves_adj                             ;Heves   ;;;;Hevian
c_istria_adj                            ;Istrian ;;;;Istrian
c_krain_adj                             ;Carniolan;;;;Krainian
c_karnten_adj                           ;Carinthian;;;;Karntenian
c_aquileia_adj                          ;Aquileian;;;;Aquileian
c_venezia_adj                           ;Venetian;;;;Venezian
d_verona                                ;Verona  ;;Venetia;;Verona
d_verona_adj                            ;Veronese;;;;Veronian
c_treviso_adj                           ;Treviso ;;;;Trevisian
c_verona_adj                            ;Veronese;;;;Veronian
c_padova_adj                            ;Paduan  ;;;;Padovian
c_mantua_adj                            ;Mantuan ;;;;Mantuian
c_lombardia_adj                         ;Lombard ;;;;Lombard
c_brescia_adj                           ;Brescian;;;;Brescian
c_grisons_adj                           ;Graubünden;;;;Grisonian
c_pavia_adj                             ;Pavian  ;;;;Pavian
c_cremona_adj                           ;Cremonese;;;;Cremonian
c_monferrato_adj                        ;Montferrat;;;;Monferratian
c_genoa_adj                             ;Genoese ;;;;Genoese
c_modena_adj                            ;Modenese;;;;Modenian
c_parma_adj                             ;Parma   ;;;;Parmian
d_ferrara                               ;Ferrara ;;;;Ferrara
d_ferrara_adj                           ;Ferrara ;;;;Ferraran
c_bologna_adj                           ;Bolognese;;;;Bolognian
c_ferrara_adj                           ;Ferrara ;;;;Ferrarian
c_ravenna_adj                           ;Ravenna ;;;;Ravennian
c_lucca_adj                             ;Luccan  ;;;;Luccian
c_firenze_adj                           ;Florentine;;;;Firenzian
c_siena_adj                             ;Sienese ;;;;Sienian
d_pisa                                  ;Pisa    ;;Pisae,Pisai;;Pisa
d_pisa_adj                              ;Pisan   ;;;;Pisan
c_pisa_adj                              ;Pisan   ;;;;Pisan
c_piombino_adj                          ;Piombino;;;;Piombinian
c_orbetello_adj                         ;Orbetellan;;;;Orbetellian
c_ancona_adj                            ;Anconitan;;;;Anconian
c_urbino_adj                            ;Urbino  ;;;;Urbinian
d_spoleto                               ;Spoleto ;;Valeria,Oualeria;;Spoleto
d_spoleto_adj                           ;Spoletine;;;;Spoletan
c_roma_adj                              ;Roman   ;;;;Roman
c_spoleto_adj                           ;Spoletine;;;;Spoletian
c_orvieto_adj                           ;Orvietan;;;;Orvietian
d_sardinia                              ;Sardinia;;Sardiniae,Sardo;;Sardinia
d_sardinia_adj                          ;Sardinian;;;;Sardinian
c_corsica_adj                           ;Corsican;;;;Corsican
c_arborea_adj                           ;Arborean;;;;Arborean
c_cagliari_adj                          ;Cagliaritan;;;;Cagliarian
d_benevento                             ;Benevento;;Beneventum,Beneuenton;;Benevento
d_benevento_adj                         ;Beneventan;;;;Benevenetian
c_benevento_adj                         ;Beneventan;;;;Benevenetian
c_capua_adj                             ;Capuan  ;;;;Capuan
c_apulia_adj                            ;Apulian ;;;;Apulian
c_foggia_adj                            ;Foggian ;;;;Foggian
c_bari_adj                              ;Bari    ;;;;Barian
c_lecce_adj                             ;Lecce   ;;;;Leccian
d_salerno                               ;Salerno ;;Lukania;;Salerno
d_salerno_adj                           ;Salernitan;;;;Salernian
c_salerno_adj                           ;Salernitan;;;;Salernian
c_napoli_adj                            ;Neapolitan;;;;Napolitanian
d_calabria                              ;Calabria;;Lucania et Brutii,Kalavrias;;Calabria
d_calabria_adj                          ;Calabrian;;;;Calabrian
c_taranto_adj                           ;        ;;;;Tarantian
c_consenza_adj                          ;Tarsia  ;;;;Catanzaron
c_reggio_adj                            ;Gerace  ;;;;Reggioian
c_messina_adj                           ;Messina ;;;;Messinian
c_palermo_adj                           ;Palermo ;;;;Palermian
c_siracusa_adj                          ;Syracuse;;;;Siracusian
c_trapani_adj                           ;Trapani ;;;;Trapanian
c_malta_adj                             ;        ;;;;Maltese
c_nice_adj                              ;Nice    ;;;;Niçois
c_provence_adj                          ;        ;;;;Provencal
c_venaissin_adj                         ;        ;;;;Venaissinian
c_saluzzo_adj                           ;        ;;;;Saluzzian
d_savoie                                ;        ;;;;Savoy
d_savoie_adj                            ;        ;;;;Savoyard
c_piemonte_adj                          ;Susa    ;;;;Piemontian
c_savoie_adj                            ;Savoy   ;;;;Savoian
c_valais_adj                            ;        ;;;;Valaisian
c_geneve_adj                            ;        ;;;;Genevan
d_dauphine                              ;        ;;;;Dauphiné
c_lyon_adj                              ;        ;;;;Lyonnais
c_forez_adj                             ;        ;;;;Forezian
c_chalons_adj                           ;        ;;;;Chalonnianj
c_neuchatel_adj                         ;        ;;;;Neuchatelian
c_bern_adj                              ;Zähringen;;;;Bernian
c_schwyz_adj                            ;        ;;;;Schwyzian
c_aargau_adj                            ;        ;;;;Aargaunian
c_besancon_adj                          ;Besançon;;;;Besanconian
k_france                                ;        ;;Franza,França,Francia,Francland,Frantzia,Galliae,Gallia;;France
k_france_adj                            ;        ;;;;French
c_montpellier_adj                       ;Melgueil;;;;Montpellierian
c_viviers_adj                           ;Vivarais;;;;Vivieran
c_narbonne_adj                          ;Narbonne;;;;Narbonnian
c_toulouse_adj                          ;Toulouse;;;;Toulousian
c_rouergue_adj                          ;Rouergue;;;;Rouerguian
d_gascogne                              ;        ;;;;Gascogne
d_gascogne_adj                          ;        ;;;;Gascognian
c_foix_adj                              ;Foix    ;;;;Foixian
c_bearn_adj                             ;        ;;;;Bearnian
c_armagnac_adj                          ;        ;;;;Armagnacs
c_labourd_adj                           ;        ;;;;Labourdian
c_albret_adj                            ;Albret  ;;;;Albretian
c_bordeaux_adj                          ;        ;;;;Bordelais
c_agen_adj                              ;        ;;;;Agenian
c_perigord_adj                          ;        ;;;;Perigordian
c_angouleme_adj                         ;        ;;;;Angoulemian
c_auvergne_adj                          ;Auvergne;;;;Auvergnian
c_gevaudan_adj                          ;Gévaudan;;;;Gevaudanian
c_macon_adj                             ;        ;;;;Maconian
c_dijon_adj                             ;        ;;;;Dijonian
c_nevers_adj                            ;        ;;;;Neverian
c_charolais_adj                         ;        ;;;;Charolaian
d_bourbon                               ;        ;;;;Bourbon
c_limousin_adj                          ;        ;;;;Limousinian
c_la_marche_adj                         ;        ;;;;La Marchian
d_poitou                                ;        ;;;;Poitou
c_lusignan_adj                          ;        ;;;;Lusignian
c_saintonge_adj                         ;        ;;;;Saintongian
c_poitiers_adj                          ;        ;;;;Poitierian
c_thouars_adj                           ;        ;;;;Thouarian
d_berry                                 ;        ;;;;Berry
d_berry_adj                             ;        ;;;;Berrian
c_tourraine_adj                         ;        ;;;;Tourrainian
c_nantes_adj                            ;Nantes  ;;;;Nantesian
c_vannes_adj                            ;Vannes  ;;;;Vannesian
c_cornouaille_adj                       ;Cornouaille;;;;Cornouaillian
c_french_leon_adj                       ;Léon    ;;;;Leonian
c_penthievre_adj                        ;Penthièvre;;;;Penthièvrian
c_rennes_adj                            ;Rennes  ;;;;Rennesian
d_anjou                                 ;        ;;;;Anjou
d_anjou_adj                             ;        ;;;;Angevin
c_anjou_adj                             ;        ;;;;Angevin
c_vendome_adj                           ;        ;;;;Vendomian
c_maine_adj                             ;        ;;;;Mainian
d_normandy                              ;        ;;Nourmaundie,Normandie,Normandia,Normandía,Normandig;;Normandy
d_normandy_adj                          ;        ;;;;Norman
c_evreux_adj                            ;        ;;;;Evreuxian
c_avranches_adj                         ;Avranches;;;;Avranchesian
c_vexin_adj                             ;        ;;;;Vexinian
c_arques_adj                            ;        ;;;;Arquesian
c_eu_adj                                ;        ;;;;Euian
d_orleans                               ;        ;;;;Orleans
d_orleans_adj                           ;        ;;;;Orleanaise
c_blois_adj                             ;        ;;;;Bloisian
c_orleans_adj                           ;        ;;;;Orleanian
c_chartres_adj                          ;        ;;;;Chartresian
c_sens_adj                              ;Sens    ;;;;Sensian
c_auxerre_adj                           ;Auxerre ;;;;Auxerrian
c_reims_adj                             ;Reims   ;;;;Reimsian
d_valois                                ;        ;;;;Valois
c_ile_de_france_adj                     ;Paris   ;;;;Ile de Francian
c_vermandois_adj                        ;        ;;;;Vermandoisian
c_amiens_adj                            ;        ;;;;Amienian
d_flanders                              ;        ;;;;Flanders
d_flanders_adj                          ;        ;;;;Flemish
